,text,label
1238,How do you make your missus scream after an orgasm? Wipe your willy on the curtains.,1
1239,Unfortunately I lost my Korean friend the other day. So Yung. She was my Seoul mate.,1
1240,What does the Chicago Cubs' name stand for? Completely Useless By September.,1
1241,"Roses are red, violets are blue, God made me pretty, what happened to you?",1
1242,How do you make a woman blind? Put a windshield in front of her.,1
1243,"A hypnotist once convinced me I was a soft, malleable metal with the atomic number 82. I'm easily lead.",1
1244,What type of blood does a keyboard have? Typo,1
1245,What's the difference between a well dressed man on a tricycle and a poorly dressed man on a bicycle? A tire.,1
1246,"""When I was a boy the Dead Sea was only sick.""",1
1247,I've decided to take the day off today. From now on it will simply be known as 'To',1
1248,My wife says that my lying is ruining our marriage. But I reckon it's my big dick.,1
1249,I really need to stop talking to my cat. Right meow.,1
1250,A signature always reveals a man's character - and sometimes even his name.,1
1251,What do you do if you see a spaceman? Park in it man.,1
1252,Mirror inspector. Now there's a job I could really see myself doing!,1
1253,"Yo Mama is so ugly, it affects her self-esteem.",1
1254,The wife asked me to get that spray that will make the curtains smell nicer. Apparently femfresh wasn't it,1
1255,I'm not as think as you drunk I am.,1
1256,"I will start watching it when it's called ""dancing off a cliff""",1
1257,Did you hear about the one legged sumo wrestler? He was a total pushover.,1
1258,"Childhood is like being drunk. Everyone remembers what you did, except you.",1
1259,"I dig, you dig, we dig, he digs, she digs, they dig. It's not a beautiful poem, but it's very deep.",1
1260,I'd put more jokes about sex on here but I don't know much about it. I'm a married man.,1
1261,Will all those who believe in pyschokinesis please raise my hand?,1
1262,I've no idea why my dog always goes mad whenever someone comes to the front door..It's hardly ever for him.,1
1263,"I just bought an awful cheap thesaurus. Not only is it awful, it's awful!",1
1264,Heard Apple was making a new iPod Touch model targeting a younger audience. I don't think the ' iTouch Kids ' is gonna be a big success.,1
1265,I put a wooden desk and a blackboard in my living room. I wanted to make it look more classy.,1
1266,I just hit 180 going down the M6 and people told me car darts was a bad idea..,1
1267,I like my women like I like my coffee. Hot and all over my crotch.,1
1268,"It cost me £5 to put air in my tyres yesterday! Oh well, that's inflation for you.",1
1269,What's the best dating service in India? Connect the dots.,1
1270,You're everything I never wanted.,1
1271,I've just been assaulted by a troupe of mime artists. They performed unspeakable acts on me!,1
1272,"""What did the pervert olive say to the sexy olive? I hope you take olive your clothes off!""",1
1273,What happens to a frog's car when it breaks down? It gets toad away.,1
1274,"Knock, Knock. Who's there? Panther. Panther who? Panther what you wear under your troutherth.",1
1275,Body Spam: Unsolicited body contact.,1
1276,The up-side to procrastination is you always have something to do tomorrow.,1
1277,"Who says Divine people dont have a sense of humor, they made me didn't they?",1
1278,Scariest part of Halloween? Giving away all your candy.,1
1279,"What's the most successful pickup line ever? ""Does this smell like chloroform?""",1
1280,You never truly understand something unless you can explain it to your grandmother.,1
1281,Laughing stock: Cattle with a sense of humor.,1
1282,I see Boomerangs are making a comeback.,1
1283,People like you are the reason we have middle fingers.,1
1284,"What are the advantages of living in Switzerland? Well, the flag is a big plus.",1
1285,Found out recently that my wife had an affair with a midget. I can't believe she would stoop so low.,1
1286,"Twilight's like soccer. They run around for two hours, nobody scores, and its billion fans claim you just don't understand.",1
1287,How do you blindfold an Asian woman? Put a windshield in front of her.,1
1288,How many Carl Sagans does it take to screw in a light bulb? Billions and billions.,1
1289,Why is an executioner a terrible high-fiver? They always leave you hanging,1
1290,"An apple a day keeps the doctor away, But if the doctor is cute forget the fruit.",1
1291,What do you say if you're talking to God... and he sneezes?,1
1292,"""Inverted sit-ups"" is just a fancy name for lay-downs. I can only do one. But I can hold it for a long time.",1
1293,"You haven't truly won an argument until the other person says ""whatever.""",1
1294,"""Why did the bread cross the road. Because it was yeasty!""",1
1295,What do you call a Mexican that lost his vehicle? Carlos,1
1296,"When we were kids, we couldn't afford toys, holidays or even school uniforms..So our parents paid for them.",1
1297,"Why are there only 239 beans in Irish stew? Because one more, and it'd be too farty.",1
1298,"I don't have a short temper, I just have a quick reaction to bullsh*t.",1
1299,What do you call a psychic midget who has escaped from prison? A small medium at large ,1
1300,The only reason why the postal service is still around is letters to Santa.,1
1301,What's long and hard and makes women groan? An Ironing Board.,1
1302,What's better than seeing a woman wrestle? Seeing her box.,1
1303,"What did the elephant say to the naked man? ""How do you breath through something so small?"" ",1
1304,"So this black guys stopped me on the subway and asked ""did the Yankees win?"" I said ""Yes, it's ok, you're free now""",1
1305,Why did the leper fail his driving test? He left his foot on the brake.,1
1306,"You can't run through a camp site. You can only ran, because it's past tents.",1
1307,"I can't believe how dangerous the world is. Just yesterday, I went into a McDonalds toilets and mugged someone.",1
1308,What's the difference between sex and golf? In golf one bad hole won't kill you.,1
1309,What did the fly order at the restaurant? A number 2.,1
1310,Why did the introduction and the conclusion break up? Because they were never on the same page,1
1311,The Mrs is just like Heather Mills. She only wears half the shoes she buys!,1
1312,What do you call cows that don't have a sense of humor? Feminists.,1
1313,"I tried to log onto Twitter earlier today. It said,""Cookies are required to operate."" I thought to myself, ""Me too Twitter. Me too.""",1
1314,What's 7 inches long and hasn't been sucked in over 2 years? Whitney Houston's crack pipe.,1
1315,Did you hear about the paper boy? He blew away.,1
1316,Marriage is like a deck of cards. In the beginning all you need is 2 hearts and a diamond. By the end you wish you'd a club and a spade.,1
1317,I'm 36 but have the body of an 18-year-old.  The police are pretty upset about it.,1
1318,How does a muppet die? It Kermits suicide.,1
1319,"Dear kids, those presents were not from Santa, they were from your parents. Sorry to disappoint.",1
1320,What's a pirate's favourite sex position? Up the Arrrrrrse!,1
1321,"The common misconception that polar bears live in Antarctica is crazy, that place is unbearable.",1
1322,"To do:cancel fishing trip, practice putting toilet seat down, teach wife how to check browser history------in your dreams, ladies.",1
1323,Why did the bacteria cross the microscope? To get to the other slide.,1
1324,"If there's one thing I can't stand, it's intolerance.",1
1325,"I went to the supermarket to buy some ingredients to make soup, but they were out of stock.",1
1326,What do you call a Mexican bodybuilder without a protein shake? No whey José,1
1327,I wrote a song about tortilla. Actually it's more of a wrap.,1
1328,My Korean friend died last week. So Yung.,1
1329,"My friend told me today that I don't understand what irony is. Which was ironic, because we were at a bus stop.",1
1330,"At the barbers today, I asked to have my hair cut like Tom Cruise, so he gave me a cushion to sit on.",1
1331,Do you smoke pot because weed be cute together,1
1332,What's the best cheese to use if you want to lure a bear out the woods? Camembert.,1
1333,"Borrow money from a pessimist, they don't expect it back.",1
1334,A huge section of tree just broke off and demolished a bank in town. I've no idea which branch it was though..,1
1335,"What did the prostitute say when she got out of the psychiatrist's shower? Well, that's another load off of my chest.",1
1336,In Beverly Hills...they don't throw their garbage away. They make it into television shows.,1
1337,A new horror film. A sadist traps snowmen and forces them to melt bits of themselves to escape. Thaw.,1
1338,"What did Sean Connery say when a book fell on his head? ""I have only my shelf to blame""",1
